simTime,connectivity,neurons,memory,CPU,timeout,hasExecuted,setupTime,execTime,startTime,endTime,measureTime,hasEndedInTimeout,hasEndedInError
0.003,0.8176097284096568,3600,16384,16,14400,True,0.08,41.69,1582782324.7216842,1582782367.3628576,42.641173362731934,False,False
0.003,0.0641808122575361,6984,16384,16,14400,True,0.2,21.7,1582782367.3913724,1582782390.1677063,22.776333808898926,False,False
0.003,0.4726367072433549,9115,16384,16,14400,True,0.86,118.68,1582782390.1965044,1582782510.7668052,120.57030081748962,False,False
0.003,0.2510757559960788,5558,16384,16,14400,True,0.23,40.37,1582782510.7978568,1582782552.28894,41.4910831451416,False,False
0.003,0.12432418242891659,1946,16384,16,14400,True,0.02,8.76,1582782552.317639,1582782561.8692038,9.551564693450928,False,False
0.003,0.7899362087993221,4065,16384,16,14400,True,0.11,60.7,1582782561.8976812,1582782623.5686078,61.670926570892334,False,False
0.003,0.1619308850432183,9488,16384,16,14400,True,0.51,85.68,1582782623.5985217,1582782710.7764435,87.17792177200317,False,False
0.003,0.24826353264291734,375,16384,16,14400,True,0.0,4.39,1582782710.8092635,1582782716.1572442,5.347980737686157,False,False
0.003,0.967194520457395,1797,16384,16,14400,True,0.02,21.12,1582782716.1881013,1582782738.0693917,21.881290435791016,False,False
0.003,0.39487969155045477,1875,16384,16,14400,True,0.04,13.87,1582782738.0996728,1582782752.869884,14.770211219787598,False,False
0.003,0.6581070015786697,3476,16384,16,14400,True,0.1,41.03,1582782752.8981962,1582782794.9615266,42.06333041191101,False,False
0.003,0.32882705757036534,1032,16384,16,14400,True,0.01,7.0,1582782794.9934843,1582782803.1648426,8.171358346939087,False,False
0.003,0.709349951973165,5269,16384,16,14400,True,0.21,103.22,1582782803.1945076,1582782907.3769655,104.18245792388916,False,False
0.003,0.74401042098832,3410,16384,16,14400,True,0.09,57.81,1582782907.4063404,1582782966.1710944,58.76475405693054,False,False
0.003,0.6077934134562232,4646,16384,16,14400,True,0.2,75.49,1582782966.200119,1582783042.768275,76.56815600395203,False,False
0.003,0.8234179774736299,6545,16384,16,14400,True,0.27,140.02,1582783042.799574,1582783183.8757434,141.0761694908142,False,False
0.003,0.9860732915186614,9399,16384,16,14400,True,0.49,206.72,1582783183.9049613,1582783391.9743595,208.06939816474915,False,False
0.003,0.5404676182765064,946,16384,16,14400,True,0.01,10.48,1582783392.0031092,1582783403.3605752,11.357465982437134,False,False
0.003,0.670276208929924,6032,16384,16,14400,True,0.29,123.53,1582783403.390787,1582783528.0684462,124.67765927314758,False,False
0.003,0.3802595185912366,7804,16384,16,14400,True,0.58,85.53,1582783528.0976944,1582783615.088501,86.99080657958984,False,False
0.003,0.8181055388366041,7245,16384,16,14400,True,0.33,135.97,1582783615.1200566,1582783752.274961,137.15490436553955,False,False
0.003,0.6801177493750794,447,16384,16,14400,True,0.0,5.18,1582783752.3053691,1582783758.2629309,5.957561731338501,False,False
0.003,0.3197284702161711,4606,16384,16,14400,True,0.19,28.85,1582783758.2938616,1582783788.2741776,29.980315923690796,False,False
0.003,0.06520082798724526,3060,16384,16,14400,True,0.05,11.77,1582783788.3042436,1582783801.0747836,12.770539999008179,False,False
0.003,0.1282400395565278,8622,16384,16,14400,True,0.38,38.93,1582783801.103863,1582783841.4799595,40.37609648704529,False,False
0.003,0.16718228836852295,3207,16384,16,14400,True,0.07,18.33,1582783841.5087488,1582783860.6806943,19.171945571899414,False,False
0.003,0.5705519453004319,4951,16384,16,14400,True,0.22,86.25,1582783860.709862,1582783947.9730053,87.26314330101013,False,False
0.003,0.04221697777680293,9620,16384,16,14400,True,0.34,24.36,1582783948.0043116,1582783973.7748783,25.770566701889038,False,False
0.003,0.26406472929336566,1229,16384,16,14400,True,0.02,8.68,1582783973.805348,1582783983.361766,9.556418180465698,False,False
0.003,0.6612061445760686,5500,16384,16,14400,True,0.24,107.47,1582783983.391575,1582784091.8866453,108.49507021903992,False,False
0.003,0.029826710647558055,9903,16384,16,14400,True,0.34,23.63,1582784091.915508,1582784116.7761214,24.860613346099854,False,False
0.003,0.6561000564930894,1345,16384,16,14400,True,0.02,14.78,1582784116.8059418,1582784132.3597689,15.553827047348022,False,False
0.003,0.7583053657623438,6390,16384,16,14400,True,0.28,124.43,1582784132.3879135,1582784257.9720023,125.58408880233765,False,False
0.003,0.020375412789265072,6484,16384,16,14400,True,0.15,17.15,1582784258.0016155,1582784276.0756755,18.07405996322632,False,False
0.003,0.0818537872112645,6137,16384,16,14400,True,0.17,30.2,1582784276.1046946,1582784307.2728488,31.16815423965454,False,False
0.003,0.6883833902007174,315,16384,16,14400,True,0.0,4.0,1582784307.3025558,1582784312.2607744,4.958218574523926,False,False
0.003,0.19140587524743502,6318,16384,16,14400,True,0.26,47.06,1582784312.2891772,1582784360.392221,48.10304379463196,False,False
0.003,0.08030067456532174,4844,16384,16,14400,True,0.11,21.88,1582784360.424205,1582784383.2660828,22.841877698898315,False,False
0.003,0.5152275074270554,808,16384,16,14400,True,0.01,7.61,1582784383.2950518,1582784391.7585592,8.463507413864136,False,False
0.003,0.5439512391621283,3358,16384,16,14400,True,0.11,43.73,1582784391.787682,1582784436.4767377,44.68905568122864,False,False
0.003,0.08751562775596133,3329,16384,16,14400,True,0.06,14.45,1582784436.5097044,1582784451.8666859,15.3569815158844,False,False
0.003,0.49170025700291586,8379,16384,16,14400,True,0.73,147.29,1582784451.8967514,1582784600.901441,149.00468969345093,False,False
0.003,0.08980361787921916,3798,16384,16,14400,True,0.07,16.51,1582784600.9305456,1582784618.3699286,17.439383029937744,False,False
0.003,0.4077473590677202,5057,16384,16,14400,True,0.26,54.26,1582784618.400508,1582784673.6834924,55.282984495162964,False,False
0.003,0.1254351467403246,4731,16384,16,14400,True,0.12,27.77,1582784673.712641,1582784702.3838053,28.6711642742157,False,False
0.003,0.22919511052381336,746,16384,16,14400,True,0.01,4.31,1582784702.4129164,1582784707.5670278,5.154111385345459,False,False
0.003,0.31614581293342686,3831,16384,16,14400,True,0.13,36.71,1582784707.5970788,1582784745.1761298,37.57905101776123,False,False
0.003,0.9204947731017038,2492,16384,16,14400,True,0.04,34.4,1582784745.2051277,1582784780.4657323,35.26060461997986,False,False
0.003,0.7772058860539729,4937,16384,16,14400,True,0.17,107.54,1582784780.4955566,1582784889.0758793,108.58032274246216,False,False
0.003,0.660798829435334,7061,16384,16,14400,True,0.41,136.69,1582784889.1058595,1582785027.1692362,138.06337666511536,False,False
0.003,0.8960101975038962,2881,16384,16,14400,True,0.05,41.84,1582785027.200566,1582785069.866479,42.66591286659241,False,False
0.003,0.4218601110526399,8804,16384,16,14400,True,0.77,113.24,1582785069.8966038,1582785184.9074664,115.01086258888245,False,False
0.003,0.11253349958647237,8864,16384,16,14400,True,0.38,49.09,1582785184.940638,1582785235.183122,50.24248385429382,False,False
0.003,0.9342869726336561,6200,16384,16,14400,True,0.21,131.77,1582785235.2124355,1582785367.9727535,132.76031804084778,False,False
0.003,0.48721081355335666,7972,16384,16,14400,True,0.66,94.95,1582785368.002067,1582785464.5028932,96.50082612037659,False,False
0.003,0.32324231814290394,7644,16384,16,14400,True,0.5,64.88,1582785464.5315723,1582785530.9731913,66.44161891937256,False,False
0.003,0.9160074741333675,4246,16384,16,14400,True,0.11,86.79,1582785531.002306,1582785618.6812243,87.67891836166382,False,False
0.003,0.2677268676350156,4359,16384,16,14400,True,0.15,39.24,1582785618.7125056,1582785659.0716252,40.35911965370178,False,False
0.003,0.3347614964267932,9313,16384,16,14400,True,0.75,107.46,1582785659.1015542,1582785768.2779438,109.17638969421387,False,False
0.003,0.12317971555395162,5524,16384,16,14400,True,0.16,33.01,1582785768.3090892,1582785802.4713762,34.16228699684143,False,False
0.003,0.5694010773738285,9898,16384,16,14400,True,0.85,224.35,1582785802.502035,1582786028.5789096,226.0768747329712,False,False
0.003,0.7696337422471478,869,16384,16,14400,True,0.01,8.29,1582786028.608887,1582786037.7636647,9.154777765274048,False,False
0.003,0.7997899206861435,7881,16384,16,14400,True,0.39,204.23,1582786037.792816,1582786243.2772698,205.48445391654968,False,False
0.003,0.40678186388610715,6945,16384,16,14400,True,0.48,87.82,1582786243.306462,1582786332.5863948,89.27993273735046,False,False
0.003,0.04509653741686421,4463,16384,16,14400,True,0.08,15.7,1582786332.6158416,1582786349.2742207,16.658379077911377,False,False
0.003,0.5417344481540155,9461,16384,16,14400,True,0.79,214.33,1582786349.3029234,1582786565.4676661,216.16474270820618,False,False
0.003,0.7011681475858671,6147,16384,16,14400,True,0.28,140.22,1582786565.4962552,1582786706.768878,141.2726228237152,False,False
0.003,0.21869508209795324,3419,16384,16,14400,True,0.09,24.9,1582786706.7976964,1582786732.6703138,25.872617483139038,False,False
0.003,0.9199254171295508,9287,16384,16,14400,True,0.48,211.61,1582786732.6985145,1582786945.5863688,212.88785433769226,False,False
0.003,0.6861983390735559,8941,16384,16,14400,True,0.6,227.18,1582786945.6149771,1582787174.1778023,228.5628252029419,False,False
0.003,0.516288572990663,8245,16384,16,14400,True,0.61,175.39,1582787174.2069726,1582787350.8807933,176.67382073402405,False,False
0.003,0.1657880539896095,6338,16384,16,14400,True,0.24,39.76,1582787350.9104342,1582787391.7762887,40.86585450172424,False,False
0.003,0.7756268232123492,9898,16384,16,14400,True,0.63,248.68,1582787391.8051014,1582787642.081194,250.27609252929688,False,False
0.003,0.8957995075685209,2566,16384,16,14400,True,0.04,36.23,1582787642.1123898,1582787679.167128,37.05473828315735,False,False
0.003,0.4819839057189488,7801,16384,16,14400,True,0.63,107.49,1582787679.197425,1582787788.212611,109.01518607139587,False,False
0.003,0.6140547694671235,7740,16384,16,14400,True,0.51,199.06,1582787788.2416494,1582787988.6768272,200.43517780303955,False,False
0.003,0.32737764036344486,1297,16384,16,14400,True,0.02,8.19,1582787988.705804,1582787997.869087,9.163282871246338,False,False
0.003,0.7644738199956989,2609,16384,16,14400,True,0.05,40.55,1582787997.8977344,1582788039.372681,41.47494649887085,False,False
0.003,0.08064713182836766,7280,16384,16,14400,True,0.24,26.36,1582788039.4016087,1582788066.875137,27.473528385162354,False,False
0.003,0.7398269710518531,5540,16384,16,14400,True,0.22,98.68,1582788066.9045098,1582788166.5690153,99.66450548171997,False,False
0.003,0.3917640079992204,2070,16384,16,14400,True,0.05,16.97,1582788166.6007721,1582788184.3743513,17.773579120635986,False,False
0.003,0.9035342278288978,7315,16384,16,14400,True,0.3,133.6,1582788184.403902,1582788319.174714,134.77081203460693,False,False
0.003,0.9671180657315614,5456,16384,16,14400,True,0.17,106.43,1582788319.2034023,1582788426.5698435,107.36644124984741,False,False
0.003,0.8368156588959447,536,16384,16,14400,True,0.0,4.99,1582788426.60888,1582788432.3653274,5.7564473152160645,False,False
0.003,0.9927322743877165,2606,16384,16,14400,True,0.04,34.41,1582788432.3954298,1582788467.6726582,35.277228355407715,False,False
0.003,0.39807847944453134,4327,16384,16,14400,True,0.19,53.53,1582788467.7020178,1582788522.2893956,54.58737778663635,False,False
0.003,0.1405825380126525,2422,16384,16,14400,True,0.04,12.53,1582788522.3186648,1582788535.8645277,13.545862913131714,False,False
0.003,0.5053665192403263,6378,16384,16,14400,True,0.38,154.15,1582788535.8939984,1582788691.2874932,155.39349484443665,False,False
0.003,0.8861688361578667,1084,16384,16,14400,True,0.01,11.54,1582788691.3169243,1582788703.6820054,12.365081071853638,False,False
0.003,0.4734252901599865,5736,16384,16,14400,True,0.36,78.85,1582788703.7127092,1582788783.7930655,80.08035635948181,False,False
0.003,0.692195796992308,4332,16384,16,14400,True,0.14,71.04,1582788783.8229957,1582788855.8747735,72.05177783966064,False,False
0.003,0.026592651601857177,9739,16384,16,14400,True,0.33,32.27,1582788855.9052665,1582788889.4616778,33.556411266326904,False,False
0.003,0.5783206758736306,7454,16384,16,14400,True,0.5,150.32,1582788889.4929411,1582789041.1675167,151.67457556724548,False,False
0.003,0.6196225917214636,4409,16384,16,14400,True,0.17,84.85,1582789041.196814,1582789127.073466,85.8766520023346,False,False
0.003,0.03865993095264696,8912,16384,16,14400,True,0.29,34.9,1582789127.102577,1582789163.0872838,35.98470687866211,False,False
0.003,0.2864221559213254,985,16384,16,14400,True,0.01,7.37,1582789163.116659,1582789171.2578845,8.141225576400757,False,False
0.003,0.8977892420867346,2846,16384,16,14400,True,0.05,43.47,1582789171.2886705,1582789215.7699215,44.48125100135803,False,False
0.003,0.773294099918035,342,16384,16,14400,True,0.0,3.7,1582789215.8012033,1582789220.3669717,4.565768480300903,False,False
0.003,0.9260654877163149,2500,16384,16,14400,True,0.04,34.77,1582789220.3962948,1582789256.060311,35.664016246795654,False,False
0.003,0.6668613889904548,7809,16384,16,14400,True,0.48,163.82,1582789256.0909154,1582789421.1726177,165.08170223236084,False,False
0.003,0.28930926532834245,3059,16384,16,14400,True,0.08,23.62,1582789421.2026968,1582789445.777681,24.574984312057495,False,False
0.003,0.7787310221742951,1431,16384,16,14400,True,0.02,16.28,1582789445.8071034,1582789462.9637227,17.15661931037903,False,False
0.003,0.6654382383330846,7314,16384,16,14400,True,0.42,142.98,1582789462.993012,1582789607.1720436,144.1790316104889,False,False
0.003,0.976354423285983,1420,16384,16,14400,True,0.01,14.48,1582789607.2042854,1582789622.5723658,15.368080377578735,False,False
0.003,0.9101545871303504,9387,16384,16,14400,True,0.49,270.31,1582789622.6018937,1582789894.375169,271.7732753753662,False,False
0.003,0.5276584029892283,370,16384,16,14400,True,0.0,5.3,1582789894.4044256,1582789900.5605726,6.156147003173828,False,False
0.003,0.5158885134038781,8812,16384,16,14400,True,0.69,181.02,1582789900.5903862,1582790083.1709976,182.58061146736145,False,False
0.003,0.9240924551884927,1107,16384,16,14400,True,0.01,11.6,1582790083.2004602,1582790095.7679408,12.567480564117432,False,False
0.003,0.829648573895091,4735,16384,16,14400,True,0.14,88.9,1582790095.7969117,1582790185.5709796,89.77406787872314,False,False
0.003,0.7318149102676893,4841,16384,16,14400,True,0.17,67.84,1582790185.599886,1582790254.469593,68.86970710754395,False,False
0.003,0.05170235187765897,732,16384,16,14400,True,0.0,4.31,1582790254.5006409,1582790259.5575135,5.056872606277466,False,False
0.003,0.9773719730952455,3465,16384,16,14400,True,0.07,59.45,1582790259.5877597,1582790319.9800577,60.392297983169556,False,False
0.003,0.6717034376839937,504,16384,16,14400,True,0.0,5.19,1582790320.0109978,1582790326.1497586,6.138760805130005,False,False
0.003,0.8787118694511831,7517,16384,16,14400,True,0.33,149.39,1582790326.180086,1582790476.679761,150.49967503547668,False,False
0.003,0.3616262633628488,3088,16384,16,14400,True,0.1,30.06,1582790476.716078,1582790507.680749,30.96467089653015,False,False
0.003,0.10749405382887557,5492,16384,16,14400,True,0.16,32.22,1582790507.7099123,1582790541.0765555,33.36664319038391,False,False
0.003,0.6160219579580019,4936,16384,16,14400,True,0.21,76.81,1582790541.1054096,1582790618.7780457,77.67263603210449,False,False
0.003,0.27610861612257137,4967,16384,16,14400,True,0.2,29.49,1582790618.8072414,1582790649.286421,30.479179620742798,False,False
0.003,0.4415552355941364,4415,16384,16,14400,True,0.2,52.38,1582790649.3158214,1582790702.8739235,53.55810213088989,False,False
0.003,0.650554936350251,3484,16384,16,14400,True,0.1,60.59,1582790702.9030957,1582790764.4709008,61.56780505180359,False,False
0.003,0.6170984299308472,3869,16384,16,14400,True,0.14,51.67,1582790764.4998848,1582790817.069181,52.56929612159729,False,False
0.003,0.8384032984558588,6610,16384,16,14400,True,0.27,169.54,1582790817.0992408,1582790987.672432,170.57319116592407,False,False
0.003,0.27288791074912705,8184,16384,16,14400,True,0.5,80.89,1582790987.7019675,1582791070.001738,82.29977059364319,False,False
0.003,0.9636386484575097,3991,16384,16,14400,True,0.1,57.17,1582791070.0306988,1582791128.2709417,58.24024295806885,False,False
0.003,0.5939343405713092,6415,16384,16,14400,True,0.37,122.75,1582791128.3002386,1582791252.175647,123.875408411026,False,False
0.003,0.38100694433222265,471,16384,16,14400,True,0.0,3.9,1582791252.204615,1582791256.9628193,4.758204221725464,False,False
0.003,0.5115556486998358,5226,16384,16,14400,True,0.26,93.56,1582791256.992669,1582791351.6678133,94.67514419555664,False,False
0.003,0.8436055010420332,7874,16384,16,14400,True,0.38,193.43,1582791351.6980762,1582791546.4764836,194.77840733528137,False,False
0.003,0.08211767380476998,2401,16384,16,14400,True,0.03,10.75,1582791546.5051103,1582791558.2743866,11.76927638053894,False,False
0.003,0.2933309438112158,7312,16384,16,14400,True,0.43,73.07,1582791558.3039217,1582791632.788408,74.48448634147644,False,False
0.003,0.839918978424929,4022,16384,16,14400,True,0.1,75.38,1582791632.8200197,1582791709.2654696,76.44544982910156,False,False
0.003,0.3004891493317171,6289,16384,16,14400,True,0.33,43.58,1582791709.2941713,1582791754.08583,44.79165863990784,False,False
0.003,0.9591607318700915,9281,16384,16,14400,True,0.46,245.62,1582791754.118739,1582792001.0673175,246.9485785961151,False,False
0.003,0.5060179711028808,1568,16384,16,14400,True,0.02,17.98,1582792001.0955608,1582792019.8681204,18.772559642791748,False,False
0.003,0.01813284288482942,3578,16384,16,14400,True,0.05,9.26,1582792019.8978636,1582792030.0671313,10.169267654418945,False,False
0.003,0.3815929339914618,3609,16384,16,14400,True,0.13,37.98,1582792030.096711,1582792069.0766675,38.97995662689209,False,False
0.003,0.1106025216360112,6530,16384,16,14400,True,0.21,42.39,1582792069.1051784,1582792112.576577,43.47139859199524,False,False
0.003,0.10172155336594506,3414,16384,16,14400,True,0.06,15.81,1582792112.6064932,1582792129.3672252,16.7607319355011,False,False
0.003,0.5942905874210562,9207,16384,16,14400,True,0.72,214.81,1582792129.3980143,1582792345.690445,216.29243063926697,False,False
0.003,0.3332681994425114,4629,16384,16,14400,True,0.2,51.99,1582792345.7210903,1582792398.7832985,53.06220817565918,False,False
0.003,0.9871531449569693,7072,16384,16,14400,True,0.27,138.33,1582792398.8130846,1582792538.2569828,139.44389820098877,False,False
0.003,0.19381703283045282,2557,16384,16,14400,True,0.05,14.15,1582792538.2875257,1582792553.2674503,14.97992467880249,False,False
0.003,0.14478176633580783,1981,16384,16,14400,True,0.03,11.38,1582792553.2977338,1582792565.4763095,12.17857575416565,False,False
0.003,0.7086446140216589,1336,16384,16,14400,True,0.02,15.48,1582792565.5061457,1582792581.8714275,16.36528182029724,False,False
0.003,0.2463313559654543,6013,16384,16,14400,True,0.27,45.79,1582792581.9054775,1582792628.8794036,46.973926067352295,False,False
0.003,0.2026302838750626,2892,16384,16,14400,True,0.06,19.52,1582792628.9093466,1582792649.365393,20.45604634284973,False,False
0.003,0.4863852148450687,7507,16384,16,14400,True,0.59,104.04,1582792649.394741,1582792754.9056613,105.51092028617859,False,False
0.003,0.93404245255007,5794,16384,16,14400,True,0.19,106.38,1582792754.9347339,1582792862.391776,107.45704221725464,False,False
0.003,0.8598548956904095,1870,16384,16,14400,True,0.03,22.93,1582792862.4211245,1582792886.1717985,23.75067400932312,False,False
0.003,0.19536422147552687,1709,16384,16,14400,True,0.02,9.56,1582792886.200248,1582792896.5663283,10.366080284118652,False,False
0.003,0.7980510457328751,6073,16384,16,14400,True,0.25,112.06,1582792896.5944211,1582793009.6800518,113.0856306552887,False,False
0.003,0.39900193571165116,1668,16384,16,14400,True,0.03,12.67,1582793009.7091463,1582793023.2700937,13.56094741821289,False,False
0.003,0.9772066607767371,4218,16384,16,14400,True,0.11,75.09,1582793023.2985592,1582793099.3779902,76.07943105697632,False,False
0.003,0.1581618950135775,4263,16384,16,14400,True,0.11,24.09,1582793099.406652,1582793124.3758252,24.969173192977905,False,False
0.003,0.4229355154431337,7171,16384,16,14400,True,0.53,71.76,1582793124.4070556,1582793197.6887612,73.28170561790466,False,False
0.003,0.12280054059943424,6414,16384,16,14400,True,0.21,44.58,1582793197.7197778,1582793243.3759086,45.65613079071045,False,False
0.003,0.6117333178772286,7884,16384,16,14400,True,0.52,204.88,1582793243.404756,1582793449.6809866,206.27623057365417,False,False
0.003,0.25016619286914427,6408,16384,16,14400,True,0.3,57.67,1582793449.7110655,1582793508.5818896,58.870824098587036,False,False
0.003,0.6976144648993254,1404,16384,16,14400,True,0.02,15.86,1582793508.6116896,1582793525.3701835,16.758493900299072,False,False
0.003,0.23968380685999816,2885,16384,16,14400,True,0.07,19.64,1582793525.3999772,1582793545.9741921,20.574214935302734,False,False
0.003,0.4402934272747998,3105,16384,16,14400,True,0.11,32.51,1582793546.0039754,1582793579.5681052,33.56412982940674,False,False
0.003,0.1469760862902845,1809,16384,16,14400,True,0.02,10.28,1582793579.5991495,1582793590.7671118,11.167962312698364,False,False
0.003,0.6252839193274794,6515,16384,16,14400,True,0.35,140.05,1582793590.7966137,1582793732.0639012,141.26728749275208,False,False
0.003,0.7223657218550265,5521,16384,16,14400,True,0.23,95.91,1582793732.0928044,1582793828.972428,96.87962365150452,False,False
0.003,0.22614286426059188,5469,16384,16,14400,True,0.21,29.48,1582793829.0014513,1582793859.6741018,30.672650575637817,False,False
0.003,0.21209253208802703,874,16384,16,14400,True,0.01,4.92,1582793859.703101,1582793865.3529932,5.649892330169678,False,False
0.003,0.3704331240905359,895,16384,16,14400,True,0.01,6.23,1582793865.3821023,1582793872.4604344,7.078332185745239,False,False
0.003,0.5198345932671823,5589,16384,16,14400,True,0.29,101.15,1582793872.4889882,1582793974.6648939,102.17590570449829,False,False
0.003,0.7624815609523949,7174,16384,16,14400,True,0.36,131.47,1582793974.6938183,1582794107.3959231,132.70210480690002,False,False
0.003,0.7235085538720292,2765,16384,16,14400,True,0.06,41.5,1582794107.426054,1582794149.7743115,42.348257541656494,False,False
0.003,0.2739433925589824,3089,16384,16,14400,True,0.08,22.41,1582794149.8051317,1582794173.1778104,23.372678756713867,False,False
0.003,0.5839467950565157,7116,16384,16,14400,True,0.44,142.65,1582794173.207849,1582794317.1726937,143.96484470367432,False,False
0.003,0.7368744770474076,2191,16384,16,14400,True,0.04,26.86,1582794317.2022772,1582794345.0610108,27.858733654022217,False,False
0.003,0.16323730465459826,1509,16384,16,14400,True,0.02,9.28,1582794345.0904667,1582794355.263636,10.173169374465942,False,False
0.003,0.31219643341968073,9521,16384,16,14400,True,0.74,93.76,1582794355.2940633,1582794450.8767967,95.58273339271545,False,False
0.003,0.6818273423360572,3705,16384,16,14400,True,0.11,66.77,1582794450.9150565,1582794518.575746,67.66068959236145,False,False
0.003,0.7372194794681034,7979,16384,16,14400,True,0.44,162.07,1582794518.6059716,1582794681.87654,163.2705683708191,False,False
0.003,0.47423693661901745,3528,16384,16,14400,True,0.14,32.36,1582794681.9060447,1582794715.2768338,33.37078905105591,False,False
0.003,0.17017958585250748,6219,16384,16,14400,True,0.23,35.28,1582794715.3074887,1582794751.7835908,36.476102113723755,False,False
0.003,0.766991179124466,3713,16384,16,14400,True,0.1,63.67,1582794751.813208,1582794816.7678585,64.95465040206909,False,False
0.003,0.3054360441465014,7182,16384,16,14400,True,0.43,72.58,1582794816.8013391,1582794890.7810981,73.97975897789001,False,False
0.003,0.7818384873701866,4756,16384,16,14400,True,0.15,81.34,1582794890.8126867,1582794973.1700282,82.35734152793884,False,False
0.003,0.7315748330453813,8796,16384,16,14400,True,0.55,216.25,1582794973.1998587,1582795190.870025,217.67016625404358,False,False
0.003,0.5349797761073273,4608,16384,16,14400,True,0.19,78.83,1582795190.8997586,1582795270.7723463,79.87258768081665,False,False
0.003,0.7290567412777779,8640,16384,16,14400,True,0.52,227.77,1582795270.8033834,1582795499.8712206,229.06783723831177,False,False
0.003,0.6269410021993207,9228,16384,16,14400,True,0.7,205.2,1582795499.9025455,1582795706.576221,206.67367553710938,False,False
0.003,0.7949765760366412,4585,16384,16,14400,True,0.14,83.55,1582795706.606623,1582795791.1718113,84.56518840789795,False,False
0.003,0.8779213100239296,9291,16384,16,14400,True,0.5,198.58,1582795791.2046132,1582795991.0773194,199.87270617485046,False,False
0.003,0.6815798469343433,680,16384,16,14400,True,0.01,6.87,1582795991.106954,1582795999.6570377,8.550083637237549,False,False
0.003,0.944872107974054,5839,16384,16,14400,True,0.19,99.95,1582795999.687202,1582796100.5751476,100.88794565200806,False,False
0.003,0.2512966798791856,2311,16384,16,14400,True,0.05,14.95,1582796100.6044235,1582796116.5691328,15.964709281921387,False,False
0.003,0.6149408728996859,3671,16384,16,14400,True,0.12,68.71,1582796116.5988357,1582796186.2749498,69.67611408233643,False,False
0.003,0.20501445590544298,5569,16384,16,14400,True,0.21,33.56,1582796186.307166,1582796220.9665678,34.659401655197144,False,False
0.003,0.9289935405639164,6375,16384,16,14400,True,0.23,121.98,1582796220.9984276,1582796343.9695776,122.97114992141724,False,False
0.003,0.6848761405558464,6646,16384,16,14400,True,0.35,171.04,1582796344.0014522,1582796516.2817464,172.28029417991638,False,False
0.003,0.539512549765551,2734,16384,16,14400,True,0.08,39.91,1582796516.312572,1582796557.1736755,40.861103534698486,False,False
0.003,0.013940024554323697,5443,16384,16,14400,True,0.1,10.88,1582796557.2043068,1582796569.0718699,11.867563009262085,False,False
0.003,0.7748384116483359,5953,16384,16,14400,True,0.24,133.37,1582796569.1021922,1582796703.5803897,134.47819757461548,False,False
0.003,0.5917804841987132,4452,16384,16,14400,True,0.18,73.49,1582796703.6110878,1582796778.1669073,74.55581951141357,False,False
0.003,0.4387188215820162,9831,16384,16,14400,True,0.97,148.84,1582796778.196779,1582796929.1739116,150.97713255882263,False,False
0.003,0.17979745230143482,9450,16384,16,14400,True,0.53,63.07,1582796929.2030723,1582796993.6771708,64.47409844398499,False,False
0.003,0.5784148512722599,4868,16384,16,14400,True,0.21,89.99,1582796993.7071042,1582797084.6833858,90.97628164291382,False,False
0.003,0.35009488725435656,4356,16384,16,14400,True,0.18,47.47,1582797084.7133586,1582797133.387605,48.674246311187744,False,False
0.003,0.44637342205621183,9504,16384,16,14400,True,0.94,120.64,1582797133.4179263,1582797256.0074372,122.58951091766357,False,False
0.003,0.12217191262343234,5244,16384,16,14400,True,0.15,24.7,1582797256.0385716,1582797281.7746136,25.736042022705078,False,False
0.003,0.21677331757465235,1074,16384,16,14400,True,0.01,6.09,1582797281.8166533,1582797288.7605577,6.943904399871826,False,False
0.003,0.2663055706462722,1137,16384,16,14400,True,0.01,7.71,1582797288.79283,1582797297.2636611,8.470831155776978,False,False
0.003,0.5122362310756904,9082,16384,16,14400,True,0.74,203.88,1582797297.2947063,1582797502.7820125,205.48730611801147,False,False
0.003,0.9067026836390827,9736,16384,16,14400,True,0.53,247.96,1582797502.8113182,1582797752.0893064,249.2779881954193,False,False
0.003,0.5744544506334182,9953,16384,16,14400,True,0.86,243.71,1582797752.1190495,1582797997.5719218,245.45287227630615,False,False
0.003,0.28020970968913894,5305,16384,16,14400,True,0.22,32.16,1582797997.6016927,1582798030.8761487,33.27445602416992,False,False
0.003,0.6469355492663373,9981,16384,16,14400,True,0.79,232.48,1582798030.9069211,1582798264.9819567,234.075035572052,False,False
0.003,0.41540621948392137,1489,16384,16,14400,True,0.03,12.45,1582798265.0127192,1582798278.3784955,13.365776300430298,False,False
0.003,0.2516227755461807,2971,16384,16,14400,True,0.07,20.53,1582798278.4099238,1582798299.775115,21.365191221237183,False,False
0.003,0.3537456371835556,8177,16384,16,14400,True,0.6,97.72,1582798299.8060455,1582798399.1821618,99.37611627578735,False,False
0.003,0.363505195448642,648,16384,16,14400,True,0.01,5.88,1582798399.2118351,1582798405.9597406,6.747905492782593,False,False
0.003,0.236432607453008,4411,16384,16,14400,True,0.15,23.18,1582798405.9889762,1582798430.2725697,24.28359341621399,False,False
0.003,0.270997684533315,2352,16384,16,14400,True,0.05,14.56,1582798430.3014946,1582798445.871,15.569505453109741,False,False
0.003,0.4396932991351392,9939,16384,16,14400,True,0.99,133.93,1582798445.9021597,1582798581.9767225,136.07456278800964,False,False
